Sentence,Label,target_hue_sin,target_hue_cos,target_r,target_g,target_b,target_color_cat
Maria noted the precipitate had a faint tint of yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Yuki highlighted the chart outliers in violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Omar labeled the sample vial with tape coded green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Dr. Okafor sorted the slides by condition into trays that were blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Prof. Wang marked the control wells with ink that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Omar highlighted the chart outliers in orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Liam described the crystalline precipitate as violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Yuki highlighted the chart outliers in indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Elena wrapped the light-sensitive sample in foil that was violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
James highlighted the chart outliers in blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Omar selected the filter for the fluorescence measurement that was red,00_red,0.0,1.0,1.0,0.0,0.0,0
Prof. Wang marked the control wells with ink that was green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
The signal trace on the oscilloscope was displayed in pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Sarah noted the precipitate had a faint tint of orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
The LED indicator on the freezer is pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
the coordinator sorted the slides by condition into trays that were blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Prof. Kim wrapped the light-sensitive sample in foil that was green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Alice selected the filter for the fluorescence measurement that was green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Dye uptake rendered the cell membrane red,00_red,0.0,1.0,1.0,0.0,0.0,0
"On the selective agar plate, the colony appeared blue",04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Sarah noted the precipitate had a faint tint of violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
"At its center, James noted the fungal colony was violet",06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Dr. Okafor marked the control wells with ink that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Dr. Smith labeled the sample vial with tape coded blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Dr. Chen marked the control wells with ink that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Yuki highlighted the chart outliers in green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Elena sorted the slides by condition into trays that were green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"At its center, Elena noted the fungal colony was pink",07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Elena wrapped the light-sensitive sample in foil that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Prof. Müller marked the control wells with ink that was violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Bob noted the precipitate had a faint tint of green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Dr. Okafor wrapped the light-sensitive sample in foil that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the technician highlighted the chart outliers in orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
"Under the microscope, the tissue stain result was blue",04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Yuki marked the control wells with ink that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Dr. Rossi highlighted the chart outliers in red,00_red,0.0,1.0,1.0,0.0,0.0,0
Sarah distinguished the treatment group using tags that were blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
the postdoc wrapped the light-sensitive sample in foil that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
"At its center, Yuki noted the fungal colony was yellow",02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Dr. Patel wrapped the light-sensitive sample in foil that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
James highlighted the chart outliers in violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Fatima labeled the sample vial with tape coded yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
"At its center, Maria noted the fungal colony was blue",04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
"At its center, Sarah noted the fungal colony was red",00_red,0.0,1.0,1.0,0.0,0.0,0
the intern highlighted the chart outliers in orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the technician wrapped the light-sensitive sample in foil that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
"At its center, Maria noted the fungal colony was pink",07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Alice sorted the slides by condition into trays that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Dr. Chen highlighted the chart outliers in violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
"When the reaction completed, the indicator solution turned red",00_red,0.0,1.0,1.0,0.0,0.0,0
the postdoc highlighted the chart outliers in yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Kevin noted the precipitate had a faint tint of red,00_red,0.0,1.0,1.0,0.0,0.0,0
Maria labeled the sample vial with tape coded green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"Near the heat source, the thermal imaging regions were violet",06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
"Under the microscope, the tissue stain result was green",03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Dr. Smith marked the control wells with ink that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Dr. Rossi highlighted the chart outliers in green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"At its center, Omar noted the fungal colony was indigo",05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
"On the selective agar plate, the colony appeared violet",06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
the coordinator labeled the sample vial with tape coded red,00_red,0.0,1.0,1.0,0.0,0.0,0
Liam noted the precipitate had a faint tint of pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Prof. Wang noted the precipitate had a faint tint of green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"At its center, Dr. Chen noted the fungal colony was red",00_red,0.0,1.0,1.0,0.0,0.0,0
"After incubation, the culture medium appeared red",00_red,0.0,1.0,1.0,0.0,0.0,0
Alice described the crystalline precipitate as red,00_red,0.0,1.0,1.0,0.0,0.0,0
the supervisor selected the filter for the fluorescence measurement that was violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Omar marked the control wells with ink that was green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"After incubation, the culture medium appeared orange",01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the supervisor labeled the sample vial with tape coded pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
"At the measured reading, the pH strip changed to blue",04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Elena labeled the sample vial with tape coded red,00_red,0.0,1.0,1.0,0.0,0.0,0
Under UV light the compound fluoresced pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
the technician marked the control wells with ink that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
James distinguished the treatment group using tags that were indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
the technician described the crystalline precipitate as red,00_red,0.0,1.0,1.0,0.0,0.0,0
Liam noted the precipitate had a faint tint of red,00_red,0.0,1.0,1.0,0.0,0.0,0
the nurse highlighted the chart outliers in red,00_red,0.0,1.0,1.0,0.0,0.0,0
Elena selected the filter for the fluorescence measurement that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
the coordinator labeled the sample vial with tape coded yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
The warning light on the centrifuge turned orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Yuki described the crystalline precipitate as yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
"In the acidic solution, the litmus paper turned indigo",05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Raj marked the control wells with ink that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
"At its center, the PI noted the fungal colony was blue",04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
"At its center, the postdoc noted the fungal colony was green",03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
The reference standard is packaged in a box that is yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Charlie distinguished the treatment group using tags that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Raj described the crystalline precipitate as red,00_red,0.0,1.0,1.0,0.0,0.0,0
Alice distinguished the treatment group using tags that were violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Dr. Patel selected the filter for the fluorescence measurement that was red,00_red,0.0,1.0,1.0,0.0,0.0,0
the intern selected the filter for the fluorescence measurement that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Dr. Okafor highlighted the chart outliers in green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"At its center, Prof. Müller noted the fungal colony was green",03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Dr. Rossi marked the control wells with ink that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
James described the crystalline precipitate as red,00_red,0.0,1.0,1.0,0.0,0.0,0
The warning light on the centrifuge turned green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Elena noted the precipitate had a faint tint of yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
the technician labeled the sample vial with tape coded violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Dr. Okafor distinguished the treatment group using tags that were red,00_red,0.0,1.0,1.0,0.0,0.0,0
Maria wrapped the light-sensitive sample in foil that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the supervisor described the crystalline precipitate as violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Under UV light the compound fluoresced blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Sarah sorted the slides by condition into trays that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Prof. Kim marked the control wells with ink that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the coordinator highlighted the chart outliers in blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Prof. Müller sorted the slides by condition into trays that were indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
"Under the microscope, the tissue stain result was pink",07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
James marked the control wells with ink that was red,00_red,0.0,1.0,1.0,0.0,0.0,0
Dr. Okafor selected the filter for the fluorescence measurement that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the supervisor labeled the sample vial with tape coded violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Dr. Chen marked the control wells with ink that was violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
the PI wrapped the light-sensitive sample in foil that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
the nurse noted the precipitate had a faint tint of violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
the technician selected the filter for the fluorescence measurement that was violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Prof. Müller noted the precipitate had a faint tint of indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Yuki sorted the slides by condition into trays that were yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
the postdoc noted the precipitate had a faint tint of orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the technician highlighted the chart outliers in blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
the analyst wrapped the light-sensitive sample in foil that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Alice selected the filter for the fluorescence measurement that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Prof. Kim distinguished the treatment group using tags that were yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Bob labeled the sample vial with tape coded blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Dr. Chen labeled the sample vial with tape coded indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Dr. Patel highlighted the chart outliers in yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Omar wrapped the light-sensitive sample in foil that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Elena noted the precipitate had a faint tint of indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Dr. Chen distinguished the treatment group using tags that were indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Alice labeled the sample vial with tape coded yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Charlie selected the filter for the fluorescence measurement that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
James distinguished the treatment group using tags that were red,00_red,0.0,1.0,1.0,0.0,0.0,0
Dr. Chen marked the control wells with ink that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Dr. Smith sorted the slides by condition into trays that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the PI wrapped the light-sensitive sample in foil that was blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Dr. Smith described the crystalline precipitate as indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
the coordinator noted the precipitate had a faint tint of red,00_red,0.0,1.0,1.0,0.0,0.0,0
the coordinator marked the control wells with ink that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Dr. Smith highlighted the chart outliers in indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Prof. Kim sorted the slides by condition into trays that were yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Sarah noted the precipitate had a faint tint of pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Dr. Okafor noted the precipitate had a faint tint of pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Amara described the crystalline precipitate as indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
the technician sorted the slides by condition into trays that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
The warning light on the centrifuge turned violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
"At its center, Raj noted the fungal colony was pink",07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Elena selected the filter for the fluorescence measurement that was violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
"When the reaction completed, the indicator solution turned pink",07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
The LED indicator on the freezer is violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
"At its center, Dr. Patel noted the fungal colony was green",03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"At the measured reading, the pH strip changed to orange",01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Sarah described the crystalline precipitate as indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
the PI selected the filter for the fluorescence measurement that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Dr. Smith highlighted the chart outliers in blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
The hazard placard background for this chemical class is pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
The safety manual requires biohazard container markings to be yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
the supervisor wrapped the light-sensitive sample in foil that was red,00_red,0.0,1.0,1.0,0.0,0.0,0
the coordinator selected the filter for the fluorescence measurement that was green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Prof. Kim sorted the slides by condition into trays that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Dr. Chen wrapped the light-sensitive sample in foil that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Amara highlighted the chart outliers in yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
The hazard placard background for this chemical class is blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
The reference standard is packaged in a box that is orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Dr. Patel marked the control wells with ink that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Dr. Rossi marked the control wells with ink that was blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
The coating on the electrode is pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Prof. Kim distinguished the treatment group using tags that were red,00_red,0.0,1.0,1.0,0.0,0.0,0
Dr. Chen highlighted the chart outliers in pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
the technician sorted the slides by condition into trays that were blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Amara noted the precipitate had a faint tint of blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Kevin marked the control wells with ink that was yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
the nurse wrapped the light-sensitive sample in foil that was red,00_red,0.0,1.0,1.0,0.0,0.0,0
Dr. Rossi sorted the slides by condition into trays that were red,00_red,0.0,1.0,1.0,0.0,0.0,0
Dr. Patel selected the filter for the fluorescence measurement that was orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Dr. Smith distinguished the treatment group using tags that were violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Dr. Rossi distinguished the treatment group using tags that were red,00_red,0.0,1.0,1.0,0.0,0.0,0
Bob highlighted the chart outliers in green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Alice highlighted the chart outliers in green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
the intern labeled the sample vial with tape coded indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
The reagent bottle cap is color-coded yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Omar wrapped the light-sensitive sample in foil that was blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Dr. Rossi marked the control wells with ink that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
The reagent bottle cap is color-coded red,00_red,0.0,1.0,1.0,0.0,0.0,0
Raj noted the precipitate had a faint tint of indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Charlie wrapped the light-sensitive sample in foil that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
The chromatography band migrated as a stripe that appeared violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Fatima labeled the sample vial with tape coded pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
The chromatography band migrated as a stripe that appeared red,00_red,0.0,1.0,1.0,0.0,0.0,0
"At its center, the supervisor noted the fungal colony was indigo",05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Dr. Rossi distinguished the treatment group using tags that were pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Kevin labeled the sample vial with tape coded yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Dr. Chen described the crystalline precipitate as green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Elena sorted the slides by condition into trays that were violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
The reference standard is packaged in a box that is indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Prof. Kim marked the control wells with ink that was blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
the analyst sorted the slides by condition into trays that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the supervisor marked the control wells with ink that was green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
"At its center, Dr. Rossi noted the fungal colony was orange",01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the PI distinguished the treatment group using tags that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Prof. Kim wrapped the light-sensitive sample in foil that was violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
the analyst highlighted the chart outliers in indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
The LED indicator on the freezer is orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Charlie marked the control wells with ink that was indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Dye uptake rendered the cell membrane blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
the postdoc described the crystalline precipitate as pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Charlie marked the control wells with ink that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Dr. Smith selected the filter for the fluorescence measurement that was blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Dr. Patel sorted the slides by condition into trays that were red,00_red,0.0,1.0,1.0,0.0,0.0,0
"At its center, Prof. Kim noted the fungal colony was green",03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Omar highlighted the chart outliers in indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Amara noted the precipitate had a faint tint of orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Sarah described the crystalline precipitate as orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
The calibration bead suspension is violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
the PI described the crystalline precipitate as pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Prof. Kim noted the precipitate had a faint tint of red,00_red,0.0,1.0,1.0,0.0,0.0,0
Elena labeled the sample vial with tape coded blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Prof. Wang highlighted the chart outliers in yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Kevin labeled the sample vial with tape coded orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
The coating on the electrode is blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Prof. Wang highlighted the chart outliers in red,00_red,0.0,1.0,1.0,0.0,0.0,0
Prof. Müller sorted the slides by condition into trays that were yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
The calibration bead suspension is blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Kevin sorted the slides by condition into trays that were violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
the PI noted the precipitate had a faint tint of red,00_red,0.0,1.0,1.0,0.0,0.0,0
the supervisor noted the precipitate had a faint tint of indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Kevin distinguished the treatment group using tags that were orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Dye uptake rendered the cell membrane pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Dr. Patel labeled the sample vial with tape coded orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Liam highlighted the chart outliers in yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Prof. Wang selected the filter for the fluorescence measurement that was pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
Amara described the crystalline precipitate as orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
Alice sorted the slides by condition into trays that were green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
Yuki highlighted the chart outliers in pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
"At its center, Dr. Smith noted the fungal colony was blue",04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Dr. Okafor selected the filter for the fluorescence measurement that was green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
The coating on the electrode is orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
the postdoc sorted the slides by condition into trays that were red,00_red,0.0,1.0,1.0,0.0,0.0,0
Liam sorted the slides by condition into trays that were blue,04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
the intern highlighted the chart outliers in violet,06_violet,-0.9848077530122081,0.17364817766692997,0.56,0.0,1.0,2
Prof. Kim described the crystalline precipitate as green,03_green,0.8660254037844387,-0.4999999999999998,0.0,0.5,0.0,1
the PI labeled the sample vial with tape coded red,00_red,0.0,1.0,1.0,0.0,0.0,0
the supervisor labeled the sample vial with tape coded orange,01_orange,0.49999999999999994,0.8660254037844387,1.0,0.65,0.0,0
"At its center, the intern noted the fungal colony was blue",04_blue,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1.0,2
Elena distinguished the treatment group using tags that were indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Liam labeled the sample vial with tape coded yellow,02_yellow,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,1
Fatima sorted the slides by condition into trays that were indigo,05_indigo,-0.984807753012208,-0.17364817766693033,0.29,0.0,0.51,2
Prof. Wang sorted the slides by condition into trays that were pink,07_pink,-0.2588190451025207,0.9659258262890683,1.0,0.75,0.8,0
