Sentence,Label,target_day,target_sin_7d,target_cos_7d,target_is_weekend,target_is_weekday
the analyst is presenting the literature review on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
The sample size will be recalculated on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
The final abstract is due this Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
the coordinator is responsible for the morning rounds on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Charlie is responsible for the morning rounds on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Omar is presenting the literature review on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Dr. Okafor scheduled the MRI scan for Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
the supervisor scheduled the MRI scan for Monday,00_Monday,0,0.0,1.0,0,1
We will start the sequencing run on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Maria is responsible for the morning rounds on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
The ethics committee will meet on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Prof. Kim is responsible for the morning rounds on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
The chemical waste pickup is every Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Sarah is presenting the literature review on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
the coordinator is responsible for the morning rounds on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
James noted a discrepancy in the logs from Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Maria is presenting the literature review on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Alice is responsible for the morning rounds on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
the nurse is responsible for the morning rounds on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Kevin noted a discrepancy in the logs from Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
the coordinator scheduled the MRI scan for Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Dr. Chen noted a discrepancy in the logs from Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Prof. Kim is responsible for the morning rounds on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Re-calibrate the mass spectrometer on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Dr. Rossi noted a discrepancy in the logs from Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
The final abstract is due this Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
The shipment of reagents is scheduled for Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Prof. Kim is presenting the literature review on Monday,00_Monday,0,0.0,1.0,0,1
Dr. Okafor is responsible for the morning rounds on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Alice scheduled the MRI scan for Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Prof. Müller is responsible for the morning rounds on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
the analyst noted a discrepancy in the logs from Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Sarah scheduled the MRI scan for Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Dr. Rossi noted a discrepancy in the logs from Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Dr. Patel scheduled the MRI scan for Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Elena noted a discrepancy in the logs from Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Prof. Wang noted a discrepancy in the logs from Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
the intern is presenting the literature review on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Dr. Okafor is presenting the literature review on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Omar is presenting the literature review on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Fatima will finalize the PCR results on Monday,00_Monday,0,0.0,1.0,0,1
the technician is responsible for the morning rounds on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
the PI noted a discrepancy in the logs from Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Omar will finalize the PCR results on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Dr. Patel is presenting the literature review on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
the coordinator is responsible for the morning rounds on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Maria is presenting the literature review on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
The final abstract is due this Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
The microscope calibration is due on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Dr. Patel is responsible for the morning rounds on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
the PI will finalize the PCR results on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Fatima noted a discrepancy in the logs from Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Dr. Okafor is presenting the literature review on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Elena scheduled the MRI scan for Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Prof. Kim is presenting the literature review on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Our collaborator is visiting the facility on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Please ensure the incubator is cleaned by Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Charlie noted a discrepancy in the logs from Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Sarah will finalize the PCR results on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Liam will finalize the PCR results on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Prof. Kim is responsible for the morning rounds on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Raj is responsible for the morning rounds on Monday,00_Monday,0,0.0,1.0,0,1
Fatima scheduled the MRI scan for Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Omar scheduled the MRI scan for Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Alice will finalize the PCR results on Monday,00_Monday,0,0.0,1.0,0,1
The weekly lab sync has been moved to Monday,00_Monday,0,0.0,1.0,0,1
Omar is responsible for the morning rounds on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
The sample size will be recalculated on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Yuki scheduled the MRI scan for Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
the supervisor noted a discrepancy in the logs from Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Re-calibrate the mass spectrometer on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Yuki will finalize the PCR results on Monday,00_Monday,0,0.0,1.0,0,1
the intern is responsible for the morning rounds on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
We will start the sequencing run on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Raj scheduled the MRI scan for Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Elena is responsible for the morning rounds on Monday,00_Monday,0,0.0,1.0,0,1
The chemical waste pickup is every Monday,00_Monday,0,0.0,1.0,0,1
The department seminar is hosted on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
The longitudinal study concludes on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
the analyst is presenting the literature review on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Alice is presenting the literature review on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
The shipment of reagents is scheduled for Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
the intern noted a discrepancy in the logs from Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
The microscope calibration is due on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Please verify the freezer temperature logs for Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
the nurse will finalize the PCR results on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Charlie scheduled the MRI scan for Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
The longitudinal study concludes on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Bob will finalize the PCR results on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Fatima is responsible for the morning rounds on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
The lab will be closed for the holiday on Monday,00_Monday,0,0.0,1.0,0,1
the supervisor noted a discrepancy in the logs from Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Raj is presenting the literature review on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Dr. Chen scheduled the MRI scan for Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
the nurse noted a discrepancy in the logs from Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
We expect the peer review feedback by Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
the coordinator scheduled the MRI scan for Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
the analyst scheduled the MRI scan for Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Dr. Chen scheduled the MRI scan for Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Sarah is presenting the literature review on Monday,00_Monday,0,0.0,1.0,0,1
Amara scheduled the MRI scan for Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Dr. Rossi will finalize the PCR results on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
We expect the peer review feedback by Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Charlie will finalize the PCR results on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Yuki will finalize the PCR results on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Kevin scheduled the MRI scan for Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
the PI will finalize the PCR results on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Alice will finalize the PCR results on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Check the titration levels again on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Fatima noted a discrepancy in the logs from Monday,00_Monday,0,0.0,1.0,0,1
Kevin is responsible for the morning rounds on Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
The autoclave is out of service until Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Dr. Patel will finalize the PCR results on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Dr. Patel noted a discrepancy in the logs from Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Maria is responsible for the morning rounds on Monday,00_Monday,0,0.0,1.0,0,1
the nurse will finalize the PCR results on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Liam scheduled the MRI scan for Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Liam scheduled the MRI scan for Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Bob scheduled the MRI scan for Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Fatima is presenting the literature review on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Liam is responsible for the morning rounds on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
the analyst will finalize the PCR results on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Fatima is responsible for the morning rounds on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Prof. Müller scheduled the MRI scan for Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
the coordinator is presenting the literature review on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
the technician is presenting the literature review on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Dr. Smith noted a discrepancy in the logs from Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
the coordinator is presenting the literature review on Monday,00_Monday,0,0.0,1.0,0,1
the technician will finalize the PCR results on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Dr. Patel is responsible for the morning rounds on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Dr. Chen is presenting the literature review on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Prof. Wang noted a discrepancy in the logs from Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Yuki is responsible for the morning rounds on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Charlie is responsible for the morning rounds on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
the analyst is presenting the literature review on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Dr. Rossi is presenting the literature review on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Bob will finalize the PCR results on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
Dr. Chen is responsible for the morning rounds on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Dr. Chen noted a discrepancy in the logs from Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
Bob is presenting the literature review on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Alice is responsible for the morning rounds on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
The clinical trial phase begins this Monday,00_Monday,0,0.0,1.0,0,1
Yuki noted a discrepancy in the logs from Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
The liquid nitrogen refill happens on Monday,00_Monday,0,0.0,1.0,0,1
The liquid nitrogen refill happens on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Amara is presenting the literature review on Friday,04_Friday,4,-0.433883739117558,-0.9009688679024191,0,1
the analyst will finalize the PCR results on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Dr. Smith noted a discrepancy in the logs from Saturday,05_Saturday,5,-0.9749279121818236,-0.2225209339563146,1,0
The liquid nitrogen refill happens on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Elena is responsible for the morning rounds on Wednesday,02_Wednesday,2,0.9749279121818236,-0.22252093395631434,0,1
Prof. Kim noted a discrepancy in the logs from Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
The microscope calibration is due on Monday,00_Monday,0,0.0,1.0,0,1
the supervisor will finalize the PCR results on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Kevin noted a discrepancy in the logs from Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Fatima is responsible for the morning rounds on Monday,00_Monday,0,0.0,1.0,0,1
Prof. Wang noted a discrepancy in the logs from Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Liam is presenting the literature review on Thursday,03_Thursday,3,0.43388373911755823,-0.900968867902419,0,1
Raj is presenting the literature review on Monday,00_Monday,0,0.0,1.0,0,1
Raj will finalize the PCR results on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Alice is responsible for the morning rounds on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
The final abstract is due this Monday,00_Monday,0,0.0,1.0,0,1
Charlie will finalize the PCR results on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
Liam will finalize the PCR results on Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
The clinical trial phase begins this Tuesday,01_Tuesday,1,0.7818314824680298,0.6234898018587336,0,1
Kevin is responsible for the morning rounds on Sunday,06_Sunday,6,-0.7818314824680299,0.6234898018587334,1,0
